SIDO_NM,VISIT_AREA_NM,VISIT_AREA_TYPE_CD
NaN,삼봉약수,7
양평군,매일상회,10
경주시,포석정관리소 매표소,2
대구광역시,신아나고막창,11
영주시,영주기독병원,12
정선군,신민철초밥집,11
안동시,안동곱창 본점,11
NaN,타코파파,4
고성군,펜션휴,24
상주시,새토종왕순대,11
경주시,경주필펜션,24
NaN,마산로봇랜드,6
강릉시,위너스호텔,24
NaN,카페 마들렌,11
부산광역시,하삼동커피 못골점,11
영덕군,영덕오션펜션,24
대구광역시,피프샵,10
NaN,주문진(bts촬영.버스정류장),2
강릉시,강릉영진코아루비치테라스,24
NaN,태종대 조개구이,11
통영시,테마사우나찜질방,12
고성군,모모회식당,11
홍천군,BBQ 소노벨비발디파크점,10
춘천시,온더가든 삼악산점,11
인제군,뒤란,11
동해시,신풍냉면막국수 천곡점,11
NaN,가야산 소리길탐방지원센터,12
서울특별시,서울행당초등학교,23
NaN,지인사무실 숙소,22
창원시,합천일류돼지국밥 창원직영점,11
가평군,다기랑퐁듀닭갈비,11
김천시,청심식당,11
삼척시,영락없는 제과점,11
안동시,안동터미널 시외버스 주차장,9
NaN,내린천휴게소 서울방향 전기차충전소,9
진주시,정스시 경상대2호점,11
NaN,cu편의점,10
강릉시,주문진홍게 무한리필,11
양양군,솔바다,24
NaN,문막휴게소충전소 강릉방향,9
부산광역시,복천박물관 야외전시관,3
부산광역시,타코노유메,11
포항시,호텔야자 포항쌍용사거리점,24
양산시,삼정메밀소바,11
창원시,단감테마공원,6
영덕군,신돌석장군유적지,2
부산광역시,딤딤섬 신세계백화점 센텀시티점,4
경주시,단석가찰보리빵 황오점,11
창원시,오프트에스프레소바,11
부산광역시,문토스트,11
춘천시,춘천세계주류마켓,4
울산광역시,코우후쿠,11
NaN,고성생태학습관,13
구미시,구도일주유소 구미,10
고령군,KT고령빌딩,12
예산군,삼미식당,11
NaN,천상,11
속초시,서민갑부똑이네튀김,11
삼척시,수로모텔,24
진주시,호텔코코,24
NaN,화천문화원,13
부산광역시,서부산IC주유소,10
울산광역시,곱창학개론,11
원주시,국형사,1
정선군,회동집 2관,11
김해시,하라식당,11
NaN,경산 감못 (경산명품대추홍보관),7
대구광역시,올바릇 나사리식당,11
부산광역시,트와엣모아,11
삼척시,이화루중화요리,11
철원군,소풍온쭈꾸미,11
포항시,카페러블랑,11
함양군,함양군 함양읍 미성하이츠빌라,22
NaN,허브카페,11
양산시,경상남도교육청 양산도서관,3
NaN,이모네,11
NaN,강원도 평창군,22
양양군,쏠비치양양 송이,11
부산광역시,오꼬식당,11
부산광역시,마산게낙찜 해마끼간장게장,11
NaN,토박이할머니순두부 주차장,9
NaN,로드풋마사지,10
NaN,증산해변,1
울산광역시,버프,11
천안시,김밥나라 대흥동점,11
춘천시,생그레,11
부산광역시,가내수공업양식당비토,11
대구광역시,호텔야자 대구서부정류장점,24
김해시,빈체로 봉황점,11
대구광역시,디헬TPC카페,12
NaN,민락회타운상가,4
진주시,망치공장 평거점,11
횡성군,호수길133,11
진주시,진주냉면 논개점,11
NaN,공현진방파제,1
안동시,바보형제쭈꾸미 안동점,11
부산광역시,츄러스1500 본점,11
김해시,기와야순두부,11
창원시,창원문성대학교,12
원주시,스위트오크,11
영월군,탑레포츠,5
NaN,효석문화마을,7
삼척시,국민건강보험공단 삼척지사,12
하동군,화개장터옛날국밥,11
고성군,화진포서프스토리,5
강릉시,강릉역 주차장,9
부산광역시,명월각,11
포항시,해맞이빵,11
경주시,황리화덕가,11
NaN,사천진항,1
고성군,하이드아웃(Hide-out),11
울산광역시,스틱어라운드,11
NaN,위양못,1
거창군,레아모 거창점,11
부산광역시,두번째늘해랑,11
NaN,오얼왓에버,11
대구광역시,평리힐스아파트,21
NaN,치악산둘레길 11코스,7
부산광역시,투썸플레이스 서면일번가점,11
광양시,가배카페,11
경주시,소노벨경주 비엔토,11
고성군,고성학동마을옛담장,7
NaN,칙,13
부산광역시,엄마손대구탕,11
포항시,본가꼬막짬뽕 본점,11
경주시,불국사 성보박물관,2
부산광역시,자담면가,11
홍성군,빽다방 홍성내포청사점,11
부산광역시,으나치돈,11
울산광역시,울주휴게소 울산방향,9
NaN,오창휴게소주유소 통영방향,9
부산광역시,러브이즈기빙,10
NaN,제황산동 27-9,21
부산광역시,GS더프레시 명지센트럴점,10
포항시,에브리커피 포항1호점,11
경주시,애플캔들하우스,13
강릉시,허씨커피,11
평창군,노다지,11
속초시,맘모스리조텔,24
안동시,GS25 안동센타점,10
NaN,파도소리길,7
부산광역시,츠허,11
NaN,우산공원,1
경주시,용장골멧돌순두부,11
영주시,정도너츠 영주점,11
원주시,베노아,11
NaN,선산휴게소,9
부산광역시,태종사,2
강릉시,커피벌쓰데이,11
서울특별시,오로지김밥,11
양산시,매화담카페,11
NaN,운암지,1
속초시,코마린 속초점,5
부산광역시,광안역 부산2호선,9
울산광역시,신정고등학교,8
부산광역시,인생교복,12
경산시,세종마트,10
대구광역시,라곰키친 펙스코점,11
김해시,김해시어린이교통공원,1
NaN,왕생이공원,1
NaN,강원도 평창군 미탄면 마하리 16-1,1
부산광역시,NC백화점 부산대점,4
강릉시,한우육개장,11
NaN,신라명가 (오능본점),11
NaN,히슬라아트월드,3
청도군,돌담집펜션,24
울산광역시,공원불고기,11
산청군,럭셔리글램핑W풀빌라,24
봉화군,구마식당,11
김해시,진영역철도박물관,2
부산광역시,밤스 남포점,5
경주시,원조 석이네 조개박사,4
서울특별시,정선아리랑열차,12
진주시,수호,11
NaN,도계읍시내,4
영천시,호텔YAM 영천터미널점,24
이천시,이천농원장어직판장,11
NaN,김유정문인비,3
강릉시,초당부일손칼국수,11
NaN,친구별장,22
수원시,방죽마을영통뜨란채아파트,21
합천군,황매산 오토캠핑장 주차장,9
NaN,"첨성대, 계림",2
합천군,달콤한하루모텔,24
영월군,다래농원,13
부산광역시,아이콘5차,22
양양군,빅소스테이,24
NaN,동해호 배낚시,13
예천군,대박식당,11
NaN,우리마트 언양점,10
오산시,듬뿍만두샤브 본점,11
여주시,뚜레쥬르 여주오학점,10
대구광역시,책빵고스란히,11
NaN,두개비산,1
NaN,씨마크호텔 THE GYM,5
사천시,완사짜장,11
문경시,올드,11
NaN,e편한세상영랑호,22
NaN,태화강국가정원 국화정원,1
태백시,식당바우,11
NaN,엄광산숲길,1
NaN,그집앞,11
춘천시,백양리역 (폐역),9
울산광역시,해미락,11
NaN,상주시 화서면 일대,12
NaN,당항만 둘레길,7
부산광역시,문화의물결 까사 부사안노,11
양산시,명성가,11
경주시,프로즌브라이드,11
홍천군,비발디파크 바베큐셀프가든,6
부산광역시,동대문엽기떡볶이 부산사상점,11
양산시,진리식당,11
함안군,메가MGC커피 함안점,11
울산광역시,포토인더박스,10
강릉시,강릉바우길,7
NaN,DMZ마켓,4
통영시,통영죽림수산시장,4
NaN,인제스피디움 클래식카박물관,2
동해시,마타,11
부산광역시,베이202호텔,24
NaN,신평소공원,1
영동군,3000냥밥집,11
여수시,소노캄여수 마레첼로,11
NaN,생거진천문화축제,8
전주시,오목대,2
NaN,남당노을전망대,1
NaN,추정리메밀밭,1
대전광역시,유성구 종합사회복지관 수영장,6
대전광역시,한멘뚝배기,11
전주시,올드브릭,11
단양군,양방산전망대,1
남원시,황산대첩비,2
보성군,몽중산다원,1
당진시,옛날우렁이식당,11
군산시,라마다군산호텔,24
영주시,대금숯불갈비,11
충주시,카페샵오팔,11
전주시,전동성당,2
전주시,전주역,9
여수시,미가칼국수,11
괴산군,세븐일레븐 괴산차부점,10
제천시,의림지파크랜드,6
NaN,정읍구절초 축제 판매부스,8
광주광역시,무등산 리프트모노레일,13
대전광역시,성심당문화원,11
NaN,전주한옥마을,7
청주시,청주흥덕사지,2
정읍시,양자강,11
NaN,화심순두부,11
NaN,마을회관(가리점마을쉼터),24
NaN,나진식당,11
진도군,운림산방,2
군산시,철길마을,7
전주시,베테랑,11
NaN,블루샤크,11
서울특별시,래미안루센티아아파트,21
NaN,커피톡,11
홍성군,무인텔듀오,24
제천시,모던하우스 제천점,4
NaN,하이그림,11
NaN,하소천길,7
NaN,여수세계박람회 스카이타워,11
NaN,광동석유(주),9
전주시,소리풍경,24
보령시,우유창고,12
광주광역시,엔제리너스 광주무등산점,11
단양군,장다리마늘약선,11
해남군,태웅식당,11
여수시,동트는집 2호점,22
NaN,킨지 세종점,11
전주시,국립무형유산원,3
보령시,대천항수산시장,4
광주광역시,무등산광신프로그레스아파트,22
해남군,땅끝해양자연사박물관,2
해남군,땅끝횟집,11
부여군,백제문화단지,2
정읍시,솜씨만두,11
공주시,베이커리밤마을,7
곡성군,단편,11
순천시,로미오모텔,24
광주광역시,궁전제과 두암점,4
아산시,공세리성당,2
대전광역시,성심당 DCC점,11
순천시,브라운도트호텔 순천역점,24
양평군,이재효갤러리,3
순천시,조훈모과자점 팔마점,11
익산시,명품웰빙홍삼,22
대전광역시,원조태평소국밥,11
NaN,고창고인돌유적,2
천안시,천안종합운동장,5
NaN,노적봉,2
NaN,담양국수거리,4
천안시,학화호도과자 구성동본점,10
대전광역시,농부식당,11
천안시,미미제면소,11
구례군,운조루,2
NaN,전라감영,2
여수시,여수씨월드,6
여수시,모이핀,11
광주광역시,광주용산계룡리슈빌더포레스트아파트,22
전주시,막이오름 전주객리단길점,11
NaN,서울곱창,11
NaN,향촌식당,11
공주시,공주한옥마을,7
여수시,짚회관,11
NaN,덕유산 향적봉,1
NaN,아르떼뮤지엄 여수,3
충주시,캠핑고래 충주점,10
남원시,광한루원,2
무주군,도원식당,11
나주시,롯데마트 나주점,10
강진군,강진만생태공원,1
NaN,칠지공원,1
곡성군,씨엘로,11
단양군,이마트24 R단양늘푸른점,10
순천시,순천만S호텔,24
광주광역시,일번지무인호텔,24
전주시,이마트 전주점,4
광주광역시,엉터리해장국 용봉점,11
NaN,경기식당,11
담양군,메타프로방스,6
NaN,와이식자재마트 담빛지구점,10
오산시,맥도날드 오산세교DT점,11
예산군,스플라스 리솜,24
목포시,이학장,24
여수시,사운드오브뮤직펜션,24
전주시,황실관광호텔,24
당진시,해어름,11
익산시,호텔커브,24
부여군,비비비,11
무주군,무주구천동관광특구 주차장,9
대전광역시,도안6단지센트럴시티아파트,22
광주광역시,서부농수산물도매시장,4
괴산군,오십년할머니집,11
당진시,당진버스터미널,9
담양군,소예르,11
NaN,엑스포다리,6
여수시,만성리검은모래해변,1
목포시,메가MGC커피 목포포미점,11
보령시,청해횟집,11
순천시,호텔리오,24
군산시,군산근대역사박물관,2
단양군,단양패러명가,5
NaN,숙소(지인 집),22
NaN,덕룡산,1
NaN,로뎀나무,22
아산시,상전,10
군산시,이성당 본점,11
여수시,녹테마레,6
전주시,길거리야 한옥마을점,11
당진시,우렁이박사,11
광주광역시,국립아시아문화전당,3
천안시,핀스커피,11
나주시,나주농협 하나로마트 본점,10
진안군,초가정담,11
무주군,무주국밥,11
여수시,카페스카이,11
보령시,대천키조개삼합,11
제천시,배론성지 배론성당,2
완주군,모악산,1
아산시,다이소 아산점,10
단양군,카페운,11
NaN,국립세종수목원 한국전통정원,12
NaN,세종필무인텔,24
NaN,중앙2 공영 주차장,9
광주광역시,담양숯불갈비,11
NaN,더시티,11
태안군,백화원리조트,24
여수시,명동게장 별관,11
여수시,썬힐펜션,24
익산시,진미식당,11
제천시,산아래정식,11
진천군,생거진천자연휴양림,5
단양군,마느리막국수,11
성남시,태평역 수인분당선,9
광양시,예술포차,11
단양군,소노문 단양,24
대전광역시,장터소머리국밥,11
NaN,비비정 정자,1
군산시,카페 또,11
예산군,이마트24 예산응봉점,10
남해군,달품게스트하우스,22
순천시,순천만국가정원,1
충주시,이정동묵밥,11
보령시,보령무궁화수목원,1
천안시,카페정원,11
NaN,대인시장,4
순천시,죽도봉공원,7
군산시,신민회,11
NaN,부산항대교영업소,12
광주광역시,광주역,9
서울특별시,더클래식동작,22
NaN,경암동철길마을,7
대전광역시,하늘정원 게스트하우스,24
대전광역시,스탕달호텔,24
광주광역시,상무대주1차아파트 관리사무소,21
NaN,담양관방제림,1
순천시,청춘수제버거,11
무주군,머루와인동굴,1
담양군,호텔드몽드,24
천안시,아라리오갤러리 천안,3
순천시,송광사,2
NaN,프레피카페,11
광주광역시,조선대학교,8
청주시,빽다방 청주가경골드점,11
공주시,연미산자연미술공원,1
군산시,왕산중화요리,11
논산시,벌곡휴게소 대전방향,9
금산군,스테이인터뷰 금산,24
NaN,군산 경암동 철길마을,7
여수시,디오션호텔,24
나주시,투벤,11
담양군,아우터베이크하우스 담양점,11
서산시,해미우시장,4
청양군,칠갑산 천문대스타파크,13
NaN,목포 갓바위,1
NaN,백제문화축제(미르섬),8
부안군,변산해수욕장,1
순천시,순천만습지,1
전주시,도란도란,11
여수시,여행집,4
제천시,수제돈까스,11
태안군,엘렌리조트,24
NaN,와룡천,12
부여군,국립부여박물관,2
아산시,현충사 충무공이순신기념관,2
군산시,신흥동일본식가옥,2
목포시,유달유원지,7
담양군,슬담,11
구례군,화엄사,2
익산시,커피벨트 본점,11
담양군,디프커피,11
전주시,전주덕진공원,1
광주광역시,이투스247학원 광주북구,12
원주시,흑돼지삼백식당 원주본점,11
해남군,우수영 민물장어돼지갈비,11
여수시,정담식당,11
전주시,사랑루,24
NaN,무등산국립공원,7
NaN,의림지 용추폭포 유리전망대,1
대전광역시,대전중앙시장,4
전주시,서학아트스페이스,11
목포시,태동식당,11
여수시,여수돌문어타코,11
